Year,Region,School,School_Key,School Level,grade_level_id,subgroup,Measure_Code,Measure_Name,Essential,Respondent_Type,Score
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,53
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,,8,All,engl,English Instruction,Ambitious Instruction,Student,51
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,47
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,54
2024,Unassigned,,NAN,,,4th Graders,engl,English Instruction,Ambitious Instruction,Student,59
2024,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,43
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,33
2024,Unassigned,,NAN,,,White,engl,English Instruction,Ambitious Instruction,Student,47
2024,Unassigned,,NAN,,,Two or more,engl,English Instruction,Ambitious Instruction,Student,69
2024,Unassigned,,NAN,,,ELL,engl,English Instruction,Ambitious Instruction,Student,87
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,44
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,45
2024,Unassigned,,NAN,,,Non-FRL,engl,English Instruction,Ambitious Instruction,Student,55
2024,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,59
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,50
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,,8,All,engl,English Instruction,Ambitious Instruction,Student,30
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,17
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,44
2024,Unassigned,,NAN,,,4th Graders,engl,English Instruction,Ambitious Instruction,Student,71
2024,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,1
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,48
2024,Unassigned,,NAN,,,White,engl,English Instruction,Ambitious Instruction,Student,5
2024,Unassigned,,NAN,,,Two or more,engl,English Instruction,Ambitious Instruction,Student,44
2024,Unassigned,,NAN,,,ELL,engl,English Instruction,Ambitious Instruction,Student,5
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,35
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,33
2024,Unassigned,,NAN,,,Non-FRL,engl,English Instruction,Ambitious Instruction,Student,26
2024,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,55
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,28
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,,1,All,engl,English Instruction,Ambitious Instruction,Student,59
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,50
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,66
2024,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,72
2024,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,84
2024,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,64
2024,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,59
2024,Unassigned,,NAN,,,9th Graders,engl,English Instruction,Ambitious Instruction,Student,36
2024,Unassigned,,NAN,,,10th Graders,engl,English Instruction,Ambitious Instruction,Student,52
2024,Unassigned,,NAN,,,11th Graders,engl,English Instruction,Ambitious Instruction,Student,48
2024,Unassigned,,NAN,,,12th Graders,engl,English Instruction,Ambitious Instruction,Student,57
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,60
2024,Unassigned,,NAN,,,ELL,engl,English Instruction,Ambitious Instruction,Student,51
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,67
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,81
2024,Unassigned,,NAN,,,Non-FRL,engl,English Instruction,Ambitious Instruction,Student,57
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,61
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,,1,All,engl,English Instruction,Ambitious Instruction,Student,49
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,49
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,49
2024,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,37
2024,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,71
2024,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,58
2024,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,40
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,49
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,54
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,49
2024,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,49
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,49
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,,2,All,engl,English Instruction,Ambitious Instruction,Student,81
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,88
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,73
2024,Unassigned,,NAN,,,9th Graders,engl,English Instruction,Ambitious Instruction,Student,68
2024,Unassigned,,NAN,,,10th Graders,engl,English Instruction,Ambitious Instruction,Student,56
2024,Unassigned,,NAN,,,11th Graders,engl,English Instruction,Ambitious Instruction,Student,99
2024,Unassigned,,NAN,,,12th Graders,engl,English Instruction,Ambitious Instruction,Student,99
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,80
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,79
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,81
2024,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,67
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,85
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,,1,All,engl,English Instruction,Ambitious Instruction,Student,60
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,65
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,54
2024,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,39
2024,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,63
2024,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,66
2024,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,93
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,58
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,61
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,60
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,58
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,,8,All,engl,English Instruction,Ambitious Instruction,Student,55
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,50
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,58
2024,Unassigned,,NAN,,,4th Graders,engl,English Instruction,Ambitious Instruction,Student,47
2024,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,63
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,55
2024,Unassigned,,NAN,,,Latino,engl,English Instruction,Ambitious Instruction,Student,39
2024,Unassigned,,NAN,,,ELL,engl,English Instruction,Ambitious Instruction,Student,55
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,55
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,55
2024,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,33
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,57
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,,2,All,engl,English Instruction,Ambitious Instruction,Student,76
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,75
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,77
2024,Unassigned,,NAN,,,9th Graders,engl,English Instruction,Ambitious Instruction,Student,80
2024,Unassigned,,NAN,,,10th Graders,engl,English Instruction,Ambitious Instruction,Student,74
2024,Unassigned,,NAN,,,11th Graders,engl,English Instruction,Ambitious Instruction,Student,71
2024,Unassigned,,NAN,,,12th Graders,engl,English Instruction,Ambitious Instruction,Student,79
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,77
2024,Unassigned,,NAN,,,Latino,engl,English Instruction,Ambitious Instruction,Student,79
2024,Unassigned,,NAN,,,White,engl,English Instruction,Ambitious Instruction,Student,76
2024,Unassigned,,NAN,,,Two or more,engl,English Instruction,Ambitious Instruction,Student,91
2024,Unassigned,,NAN,,,ELL,engl,English Instruction,Ambitious Instruction,Student,79
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,78
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,76
2024,Unassigned,,NAN,,,Non-FRL,engl,English Instruction,Ambitious Instruction,Student,78
2024,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,61
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,78
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,,9,All,engl,English Instruction,Ambitious Instruction,Student,58
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,61
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,56
2024,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,63
2024,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,49
2024,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,63
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,60
2024,Unassigned,,NAN,,,Latino,engl,English Instruction,Ambitious Instruction,Student,43
2024,Unassigned,,NAN,,,ELL,engl,English Instruction,Ambitious Instruction,Student,48
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,64
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,58
2024,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,42
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,60
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,,1,All,engl,English Instruction,Ambitious Instruction,Student,33
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,43
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,24
2024,Unassigned,,NAN,,,4th Graders,engl,English Instruction,Ambitious Instruction,Student,3
2024,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,51
2024,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,27
2024,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,29
2024,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,52
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,49
2024,Unassigned,,NAN,,,White,engl,English Instruction,Ambitious Instruction,Student,19
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,32
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,35
2024,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,33
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,36
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,,8,All,engl,English Instruction,Ambitious Instruction,Student,70
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,45
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,86
2024,Unassigned,,NAN,,,4th Graders,engl,English Instruction,Ambitious Instruction,Student,84
2024,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,53
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,73
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,79
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,70
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,71
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,,2,All,engl,English Instruction,Ambitious Instruction,Student,44
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,48
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,40
2024,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,60
2024,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,54
2024,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,48
2024,Unassigned,,NAN,,,9th Graders,engl,English Instruction,Ambitious Instruction,Student,11
2024,Unassigned,,NAN,,,10th Graders,engl,English Instruction,Ambitious Instruction,Student,40
2024,Unassigned,,NAN,,,11th Graders,engl,English Instruction,Ambitious Instruction,Student,75
2024,Unassigned,,NAN,,,12th Graders,engl,English Instruction,Ambitious Instruction,Student,44
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,44
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,41
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,44
2024,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,32
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,46
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,,1,All,engl,English Instruction,Ambitious Instruction,Student,65
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,58
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,75
2024,Unassigned,,NAN,,,4th Graders,engl,English Instruction,Ambitious Instruction,Student,80
2024,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,56
2024,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,43
2024,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,78
2024,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,50
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,60
2024,Unassigned,,NAN,,,Latino,engl,English Instruction,Ambitious Instruction,Student,67
2024,Unassigned,,NAN,,,White,engl,English Instruction,Ambitious Instruction,Student,78
2024,Unassigned,,NAN,,,ELL,engl,English Instruction,Ambitious Instruction,Student,63
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,66
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,65
2024,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,46
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,68
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,,1,All,engl,English Instruction,Ambitious Instruction,Student,38
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,37
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,38
2024,Unassigned,,NAN,,,4th Graders,engl,English Instruction,Ambitious Instruction,Student,42
2024,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,52
2024,Unassigned,,NAN,,,9th Graders,engl,English Instruction,Ambitious Instruction,Student,16
2024,Unassigned,,NAN,,,10th Graders,engl,English Instruction,Ambitious Instruction,Student,28
2024,Unassigned,,NAN,,,11th Graders,engl,English Instruction,Ambitious Instruction,Student,44
2024,Unassigned,,NAN,,,12th Graders,engl,English Instruction,Ambitious Instruction,Student,35
2024,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,49
2024,Unassigned,,NAN,,,Latino,engl,English Instruction,Ambitious Instruction,Student,38
2024,Unassigned,,NAN,,,White,engl,English Instruction,Ambitious Instruction,Student,32
2024,Unassigned,,NAN,,,Two or more,engl,English Instruction,Ambitious Instruction,Student,27
2024,Unassigned,,NAN,,,ELL,engl,English Instruction,Ambitious Instruction,Student,34
2024,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,39
2024,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,38
2024,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,36
2024,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,38
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,,1,All,engl,English Instruction,Ambitious Instruction,Student,42
2024,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,43
2024,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,42
