Year,Region,School,School_Key,School Level,Measure_Code,Measure_Name,Essential,Respondent_Type,Score
2025,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,prti,Student Responsibility,Supplemental,Teacher,26
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,25
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,44
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,42
2024,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,21
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,39
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,17
2024,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,28
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,17
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,26
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,54
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,57
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,34
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,72
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,73
2024,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,50
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,32
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,37
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,60
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,53
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,23
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,42
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,64
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,39
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,28
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,57
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,38
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,51
2024,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,12
2025,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,35
2025,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,36
2025,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,65
2025,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,75
2025,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,14
2025,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,97
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,53
2025,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,24
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,52
2025,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,61
2025,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,57
2025,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,58
2025,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,35
2025,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,88
2025,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,65
2025,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,23
2025,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,41
2025,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,35
2025,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,48
2025,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,48
2025,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,50
2025,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,41
2025,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,31
2025,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,38
2025,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,23
2025,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,53
2025,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,38
2025,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,qpd2,Quality Professional Development,Collaborative Teachers,Teacher,46
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,refd,Relective Dialogue,Supplemental,Teacher,12
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,refd,Relective Dialogue,Supplemental,Teacher,38
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,refd,Relective Dialogue,Supplemental,Teacher,22
2024,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,refd,Relective Dialogue,Supplemental,Teacher,24
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,refd,Relective Dialogue,Supplemental,Teacher,24
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,refd,Relective Dialogue,Supplemental,Teacher,12
2024,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,refd,Relective Dialogue,Supplemental,Teacher,25
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,refd,Relective Dialogue,Supplemental,Teacher,4
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,refd,Relective Dialogue,Supplemental,Teacher,24
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,refd,Relective Dialogue,Supplemental,Teacher,41
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,refd,Relective Dialogue,Supplemental,Teacher,39
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,refd,Relective Dialogue,Supplemental,Teacher,12
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,refd,Relective Dialogue,Supplemental,Teacher,45
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,refd,Relective Dialogue,Supplemental,Teacher,33
2024,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,refd,Relective Dialogue,Supplemental,Teacher,38
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,refd,Relective Dialogue,Supplemental,Teacher,1
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,refd,Relective Dialogue,Supplemental,Teacher,33
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,refd,Relective Dialogue,Supplemental,Teacher,44
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,refd,Relective Dialogue,Supplemental,Teacher,45
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,refd,Relective Dialogue,Supplemental,Teacher,29
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,refd,Relective Dialogue,Supplemental,Teacher,44
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,refd,Relective Dialogue,Supplemental,Teacher,23
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,refd,Relective Dialogue,Supplemental,Teacher,27
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,refd,Relective Dialogue,Supplemental,Teacher,3
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,refd,Relective Dialogue,Supplemental,Teacher,45
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,refd,Relective Dialogue,Supplemental,Teacher,43
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,refd,Relective Dialogue,Supplemental,Teacher,45
2024,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,refd,Relective Dialogue,Supplemental,Teacher,15
2025,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,refd,Relective Dialogue,Supplemental,Teacher,22
2025,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,refd,Relective Dialogue,Supplemental,Teacher,24
2025,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,refd,Relective Dialogue,Supplemental,Teacher,39
2025,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,refd,Relective Dialogue,Supplemental,Teacher,70
2025,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,refd,Relective Dialogue,Supplemental,Teacher,26
2025,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,refd,Relective Dialogue,Supplemental,Teacher,59
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,refd,Relective Dialogue,Supplemental,Teacher,27
2025,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,refd,Relective Dialogue,Supplemental,Teacher,1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,refd,Relective Dialogue,Supplemental,Teacher,20
2025,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,refd,Relective Dialogue,Supplemental,Teacher,11
2025,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,refd,Relective Dialogue,Supplemental,Teacher,28
2025,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,refd,Relective Dialogue,Supplemental,Teacher,24
2025,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,refd,Relective Dialogue,Supplemental,Teacher,1
2025,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,refd,Relective Dialogue,Supplemental,Teacher,65
2025,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,refd,Relective Dialogue,Supplemental,Teacher,43
2025,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,refd,Relective Dialogue,Supplemental,Teacher,1
2025,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,refd,Relective Dialogue,Supplemental,Teacher,38
2025,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,refd,Relective Dialogue,Supplemental,Teacher,28
2025,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,refd,Relective Dialogue,Supplemental,Teacher,17
2025,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,refd,Relective Dialogue,Supplemental,Teacher,1
2025,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,refd,Relective Dialogue,Supplemental,Teacher,39
2025,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,refd,Relective Dialogue,Supplemental,Teacher,28
2025,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,refd,Relective Dialogue,Supplemental,Teacher,52
2025,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,refd,Relective Dialogue,Supplemental,Teacher,31
2025,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,refd,Relective Dialogue,Supplemental,Teacher,27
2025,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,refd,Relective Dialogue,Supplemental,Teacher,20
2025,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,refd,Relective Dialogue,Supplemental,Teacher,26
2025,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,refd,Relective Dialogue,Supplemental,Teacher,19
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,scmt,School Commitment,Collaborative Teachers,Teacher,8
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,scmt,School Commitment,Collaborative Teachers,Teacher,49
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,scmt,School Commitment,Collaborative Teachers,Teacher,13
2024,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,scmt,School Commitment,Collaborative Teachers,Teacher,48
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,scmt,School Commitment,Collaborative Teachers,Teacher,31
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,scmt,School Commitment,Collaborative Teachers,Teacher,1
2024,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,scmt,School Commitment,Collaborative Teachers,Teacher,1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,scmt,School Commitment,Collaborative Teachers,Teacher,11
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,scmt,School Commitment,Collaborative Teachers,Teacher,46
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,scmt,School Commitment,Collaborative Teachers,Teacher,52
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,scmt,School Commitment,Collaborative Teachers,Teacher,38
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,scmt,School Commitment,Collaborative Teachers,Teacher,18
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,scmt,School Commitment,Collaborative Teachers,Teacher,44
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,scmt,School Commitment,Collaborative Teachers,Teacher,37
2024,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,scmt,School Commitment,Collaborative Teachers,Teacher,21
