Year,Region,School,School_Key,Role,Item_Text,Pct_Favorable,Pct_Unfavorable,Response_Options,Pct_Neutral_Other
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Are you challenged?,41,9,"Never, Once in a while, Most of the time, All the time",50
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Debate the meaning of a reading.,0,14,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",86
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Discuss connections between a reading and real life people or situations.,0,7,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",93
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,"Discuss how culture, time, or place affects an author's writing.",0,9,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",91
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Discuss possible solutions to problems with other students.,0,10,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",90
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Do you have to work hard to do well?,46,6,"Never, Once in a while, Most of the time, All the time",48
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Does the teacher ask difficult questions in class?,36,8,"Never, Once in a while, Most of the time, All the time",56
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Does the teacher ask difficult questions on tests?,40,7,"Never, Once in a while, Most of the time, All the time",53
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Doesn't let students give up when the work gets hard.,82,19,"Strongly disagree, Disagree, Agree, Strongly agree, Very little, Some, Quite a bit, A great deal",-1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Don't get along together very well.,48,52,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,"During the day, it is safe for children to play in the local park or playground.",83,16,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Encourage you to work hard at school.,89,3,"Never, Some of the time, Most of the time, All of the time",8
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Encourages students to share their ideas about things we are studying in class.,80,20,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Encourages us to consider different solutions or points of view.,81,19,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Expects everyone to work hard.,88,12,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Expects me to do my best all the time.,92,8,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Explain how writers use tools like symbolism and metaphor to communicate meaning.,0,8,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",92
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Explain how you solved a problem to the class.,0,9,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",91
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Explains things in a different way if I don't understand something in class.,82,17,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Feel it is important to attend school every day?,0,0,"A few, About half, Most, All",100
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Feel it is important to pay attention in class?,0,0,"A few, About half, Most, All",100
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Find information from graphs and tables.,0,12,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",88
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Generate your own hypotheses.,0,13,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",87
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Gives me specific suggestions about how I can improve my work in this class.,85,16,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Help each other learn.,64,35,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Helps me catch up if I am behind.,81,18,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,High school is seen as preparation for the future.,85,15,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,High school teaches me valuable skills.,78,23,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,I always study for tests.,74,26,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,I feel comfortable with my teachers at this school.,74,26,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,I feel safe with my teachers at this school.,82,18,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,I have someone who is helping me with my college and career goals.,82,18,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,I know what my teacher wants me to learn in this class.,87,13,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,I learn a lot from feedback on my work.,82,18,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,I set aside time to do my homework and study.,77,22,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,I try to do well on my schoolwork even when it isn't interesting to me.,87,12,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,I usually look forward to this class.,76,24,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,I work hard to do my best in this class.,88,11,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,I'm really learning a lot in this class.,84,17,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,"If I need to study, I don't go out with my friends.",77,23,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Improve a piece of writing as a class or with partners.,0,7,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",93
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,In the bathrooms of the school?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,In the hallways of the school?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,In your classes?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Is willing to give extra help on schoolwork if I need it.,83,18,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,It's clear to me what I need to do to get a good grade.,85,14,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Like to put others down.,51,49,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Listen to you when you need to talk.,87,5,"Never, Some of the time, Most of the time, All of the time",8
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,My classes give me useful preparation for what I plan to do in life.,80,20,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,My teachers always keep their promises.,54,46,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,My teachers treat me with respect.,81,20,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,My teachers will always listen to students' ideas.,64,36,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Notices if I have trouble learning something.,81,20,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Often connects what I am learning to life outside of the classroom.,71,29,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Often requires me to explain my answers.,86,15,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Outside around the school?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,People in this neighborhood can be trusted.,63,38,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Rewrite a paper or essay in response to comments.,0,9,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",91
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Show they are proud of you.,88,4,"Never, Some of the time, Most of the time, All of the time",8
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Solve a problem with multiple steps that takes more than 20 minutes.,0,13,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",87
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Sometimes I get so interested in my work I don't want to stop.,70,29,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Support the things you like to do outside of school.,87,5,"Never, Some of the time, Most of the time, All of the time",8
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Take time to help you make decisions.,84,5,"Never, Some of the time, Most of the time, All of the time",11
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Teachers make sure that all students are planning for life after graduation.,82,18,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,"Teachers pay attention to all students, not just the top students.",82,18,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Teachers work hard to make sure that all students are learning.,84,17,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Teachers work hard to make sure that students stay in school.,85,15,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,"The equipment and buildings in the neighborhood, park, or playground are well kept.",76,25,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,The homework assignments help me to learn the course material.,85,14,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,The topics we are studying are interesting and challenging.,77,24,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,The work we do in class is good preparation for the test.,86,13,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,There are adults in this neighborhood that children can look up to.,65,35,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Think doing homework is important?,0,0,"A few, About half, Most, All",100
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,This class really makes me think.,83,18,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Traveling between home and school?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Treat each other with respect.,58,41,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Try hard to get good grades?,0,0,"A few, About half, Most, All",100
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Student,Use evidence/data to support an argument or hypothesis.,0,8,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",92
